Game_Name,Game_url,Tags
Choo-Choo Charles,https://store.steampowered.com/app/1766740/ChooChoo_Charles/?snr=1_7_7_7000_150_31,"Survival Horror,Open World,Horror,First-Person,Trains,Singleplayer,Shooter,Dark,3D,Action-Adventure,FPS,Adventure,Atmospheric,Indie,Psychological Horror,Choices Matter,Action,Hand-drawn,Thriller,Hentai"
CityDriver,https://store.steampowered.com/app/2064810/CityDriver/?snr=1_7_7_7000_150_31,"Casual,Simulation,Automobile Sim,Realistic,First-Person,Driving,Atmospheric,Relaxing,Singleplayer,Indie,Open World,3D,Third Person,Modern,Moddable,Physics,Tutorial,Controller,Early Access,Hentai"
Grey Hack,https://store.steampowered.com/app/605230/Grey_Hack/?snr=1_7_7_7000_150_31,"Hacking,Simulation,Massively Multiplayer,Indie,Early Access,Programming,Sandbox,Realistic,Strategy,Logic,Cyberpunk,Typing,Detective,Education,Text-Based,PvP,2D,Adventure,Crime,Immersive Sim"
Trainz Plus,https://store.steampowered.com/app/1904160/Trainz_Plus/?snr=1_7_7_7000_150_31,"Simulation,Trains,Level Editor,Sandbox,Realistic,3D,Third Person,Building,Driving,Multiplayer,Transportation,Open World,Historical,Relaxing,Moddable,Physics,Resource Management,Tutorial,Co-op,Singleplayer"
"Flashing Lights: Police, Firefighting, Emergency Services Simulator",https://store.steampowered.com/app/605740/Flashing_Lights_Police_Firefighting_Emergency_Services_Simulator/?snr=1_7_7_7000_150_31,"Third Person,Open World,Simulation,Action,Moddable,Driving,Early Access,Job Simulator,Mod,Third-Person Shooter,RPG,Shooter,Multiplayer,Online Co-Op,Tactical,Detective,Co-op,Sandbox,FPS,First-Person"
Hidden Through Time,https://store.steampowered.com/app/524910/Hidden_Through_Time/?snr=1_7_7_7000_150_31,"Hidden Object,Casual,Puzzle,Point & Click,2D,Family Friendly,Cute,Collectathon,Funny,Historical,Relaxing,Colorful,Hand-drawn,Minimalist,Level Editor,Time Travel,Atmospheric,Building,Adventure,Singleplayer"
Risen,https://store.steampowered.com/app/40300/Risen/?snr=1_7_7_7000_150_32,"RPG,Open World,Gothic,Fantasy,Adventure,Singleplayer,Atmospheric,Third Person,Exploration,Action,Magic,Dark Fantasy,Action RPG,Story Rich,Great Soundtrack,Medieval,Difficult,Sandbox,Classic,Character Customization"
BETON BRUTAL,https://store.steampowered.com/app/2330500/BETON_BRUTAL/?snr=1_7_7_7000_150_32,"3D Platformer,Parkour,Precision Platformer,Atmospheric,Casual,Exploration,Post-apocalyptic,Platformer,3D,Indie,Psychological Horror,Realistic,Nature,Singleplayer,Difficult,Linear,Horror,Physics"
Craftopia,https://store.steampowered.com/app/1307550/Craftopia/?snr=1_7_7_7000_150_32,"Open World,Crafting,Survival,Multiplayer,Open World Survival Craft,Sandbox,RPG,Building,Action,Online Co-Op,Early Access,Adventure,Co-op,Anime,Indie,Character Customization,Hack and Slash,Automation,Singleplayer,Third Person"
Syrian Warfare,https://store.steampowered.com/app/485980/Syrian_Warfare/?snr=1_7_7_7000_150_32,"Real Time Tactics,RTS,Realistic,Military,Atmospheric,Wargame,Modern,Historical,Strategy,Tactical,War,Singleplayer,Indie,Real-Time,Memes,Moddable,Level Editor,Physics,Multiplayer,Simulation"
Vertigo 2,https://store.steampowered.com/app/843390/Vertigo_2/?snr=1_7_7_7000_150_32,"Indie,VR,Sci-fi,First-Person,Shooter,Female Protagonist,Singleplayer,FPS,Action-Adventure,Aliens,Comedy,Colorful,Adventure,Combat,Action,Lovecraftian,Violent,3D,Gore,Soundtrack"
The Darkest Tales,https://store.steampowered.com/app/1307690/The_Darkest_Tales/?snr=1_7_7_7000_150_32,"Dark Fantasy,Adventure,Platformer,Action-Adventure,Action,2D Platformer,Horror,Atmospheric,Metroidvania,Dark,Surreal,Character Action Game,Cute,Story Rich,Magic,Singleplayer,Hack and Slash,Supernatural,Emotional,Controller"
Devil Daggers,https://store.steampowered.com/app/422970/Devil_Daggers/?snr=1_7_7_7000_150_32,"FPS,Difficult,Indie,Fast-Paced,Action,Horror,Retro,Shooter,Singleplayer,Arena Shooter,First-Person,Bullet Hell,Atmospheric,Pixel Graphics,Demons,Survival,Arcade,Lovecraftian,Gore,Dark"
The Eternal Cylinder,https://store.steampowered.com/app/865680/The_Eternal_Cylinder/?snr=1_7_7_7000_150_32,"Story Rich,Open World,Exploration,Surreal,Narration,Survival,Family Friendly,Atmospheric,Puzzle Platformer,Colorful,Cute,Action-Adventure,Action,Third Person,Adventure,Puzzle,Platformer,Aliens,Singleplayer,Inventory Management"
Stationeers,https://store.steampowered.com/app/544550/Stationeers/?snr=1_7_7_7000_150_32,"Early Access,Space,Base Building,Science,Colony Sim,Sci-fi,Survival,Automation,Building,Physics,Open World Survival Craft,Agriculture,Management,Sandbox,Multiplayer,Co-op,Crafting,Open World,Mining,Mars"
Baldur's Gate II: Enhanced Edition,https://store.steampowered.com/app/257350/Baldurs_Gate_II_Enhanced_Edition/?snr=1_7_7_7000_150_32,"RPG,Dungeons & Dragons,Story Rich,Fantasy,CRPG,Party-Based RPG,Tabletop,Open World,Real-Time with Pause,Character Customization,Adventure,Choices Matter,Multiplayer,Magic,Online Co-Op,Singleplayer,Atmospheric,Action-Adventure,Isometric,Old School"
Majesty 2,https://store.steampowered.com/app/25980/Majesty_2/?snr=1_7_7_7000_150_32,"Strategy,Simulation,Fantasy,Singleplayer,RTS,Difficult,Base Building,City Builder,Management,Multiplayer"
Firestone: Online Idle RPG,https://store.steampowered.com/app/1013320/Firestone_Online_Idle_RPG/?snr=1_7_7_7000_150_32,"Idler,Free to Play,RPG,Clicker,Indie,Adventure,Casual,Early Access,Strategy,Singleplayer,Simulation,Action,Massively Multiplayer,Multiplayer,2D,MMORPG,Fantasy,Auto Battler,Time Management,Combat"
Jagged Alliance - Back in Action,https://store.steampowered.com/app/57740/Jagged_Alliance__Back_in_Action/?snr=1_7_7_7000_150_32,"Strategy,RPG,Tactical,Simulation,Real-Time with Pause,Tactical RPG,Turn-Based,Singleplayer,Military,Remake,Action,Turn-Based Strategy,RTS"
Starsiege: Deadzone,https://store.steampowered.com/app/2170420/Starsiege_Deadzone/?snr=1_7_7_7000_150_32,"Early Access,Action,FPS,Multiplayer,PvP,Looter Shooter,Battle Royale,Sci-fi,Procedural Generation,Space,Survival,Shooter,Futuristic,Tactical,Crafting,First-Person,Stealth,Dark,PvE,Inventory Management"
ELEX II,https://store.steampowered.com/app/900040/ELEX_II/?snr=1_7_7_7000_150_32,"Open World,Singleplayer,RPG,Action,Adventure,Exploration,Action RPG,Third Person,Dark Fantasy,Realistic,Aliens,Atmospheric,Dystopian,Post-apocalyptic,Fantasy,Story Rich,Futuristic,Gothic,Dark,Magic"
Tick Tock: A Tale for Two,https://store.steampowered.com/app/790740/Tick_Tock_A_Tale_for_Two/?snr=1_7_7_7000_150_32,"Puzzle,Co-op,Adventure,Indie,Online Co-Op,Casual,Multiplayer,Mystery,Point & Click,Local Co-Op,Co-op Campaign,Local Multiplayer,Story Rich,Atmospheric,Family Friendly,Psychological Horror,Horror,2D,Escape Room,Short"
Pikuniku,https://store.steampowered.com/app/572890/Pikuniku/?snr=1_7_7_7000_150_32,"Indie,Casual,Adventure,Puzzle,Action,Co-op,Cute,Funny,Multiplayer,2D,Platformer,Family Friendly,Local Co-Op,Great Soundtrack,Comedy,Singleplayer,Puzzle Platformer,Colorful,Dystopian,Exploration"
Haydee 2,https://store.steampowered.com/app/1444650/Haydee_2/?snr=1_7_7_7000_150_33,"Sexual Content,Action,Nudity,Puzzle,Shooter,Exploration,Third-Person Shooter,Survival Horror,Third Person,Robots,Zombies,Moddable,Nonlinear,Multiple Endings,Female Protagonist,Level Editor,Resource Management,3D,Singleplayer,Inventory Management"
Airships: Conquer the Skies,https://store.steampowered.com/app/342560/Airships_Conquer_the_Skies/?snr=1_7_7_7000_150_33,"Grand Strategy,PvP,Wargame,Naval Combat,Multiplayer,Real-Time,Competitive,RTS,4X,Online Co-Op,Vehicular Combat,Strategy,2D,Alternate History,Mechs,Steampunk,Tanks,World War I,Co-op,Military"
PropHunter,https://store.steampowered.com/app/1682050/PropHunter/?snr=1_7_7_7000_150_32,"Early Access,Arcade,Online Co-Op,Multiplayer,PvP,Co-op,Third Person,Hidden Object,Sports,Creature Collector,Sandbox,Casual,RPG,Colorful,Family Friendly,Team-Based,Idler,3D,Cute,Comedy"
Frozen Flame,https://store.steampowered.com/app/715400/Frozen_Flame/?snr=1_7_7_7000_150_33,"Early Access,Open World Survival Craft,Adventure,Online Co-Op,Base Building,RPG,Exploration,Open World,Action,Survival,Co-op Campaign,Sandbox,Fantasy,Colorful,PvP,Building,Dark Fantasy,Crafting,Multiplayer,Hack and Slash"
Gaokao.Love.100Days,https://store.steampowered.com/app/347620/GaokaoLove100Days/?snr=1_7_7_7000_150_33,"Dating Sim,Visual Novel,Multiple Endings,Romance,Simulation,Anime,Nudity,Casual,Mature,Indie,Cute,Adventure,Sexual Content"
Battlestar Galactica Deadlock,https://store.steampowered.com/app/544610/Battlestar_Galactica_Deadlock/?snr=1_7_7_7000_150_33,"Strategy,Space,Sci-fi,Turn-Based,Turn-Based Tactics,Turn-Based Strategy,Singleplayer,War,Simulation,Multiplayer,Turn-Based Combat,Tactical,Replay Value,Atmospheric,4X,Great Soundtrack,Co-op,Action,Controller,Adventure"
SpiderHeck,https://store.steampowered.com/app/1329500/SpiderHeck/?snr=1_7_7_7000_150_33,"Local Multiplayer,Physics,2D Fighter,Funny,Fighting,Swordplay,PvP,Parkour,Multiplayer,2D,4 Player Local,Action,Comedy,Futuristic,Local Co-Op,Combat,Co-op,Colorful,Online Co-Op,Sci-fi"
The Shore,https://store.steampowered.com/app/1297300/The_Shore/?snr=1_7_7_7000_150_33,"Lovecraftian,Horror,Exploration,FPS,First-Person,Psychological Horror,Action-Adventure,Fighting,Story Rich,Underwater,Narration,Puzzle,Relaxing,Action,Realistic,Atmospheric,Dark Fantasy,Mythology,Multiple Endings,Philosophical"
Nine Parchments,https://store.steampowered.com/app/471550/Nine_Parchments/?snr=1_7_7_7000_150_33,"Action RPG,Twin Stick Shooter,4 Player Local,Magic,Isometric,Action,Fantasy,Local Co-Op,Co-op,Online Co-Op,Colorful,Indie,RPG,Multiplayer,Top-Down,Great Soundtrack,Atmospheric,Singleplayer,Shooter,Funny"
,https://store.steampowered.com/sub/59191/?snr=1_7_7_7000_150_33,
Katana ZERO,https://store.steampowered.com/app/460950/Katana_ZERO/?snr=1_7_7_7000_150_33,"Pixel Graphics,Action,Great Soundtrack,Story Rich,Platformer,Cyberpunk,2D Platformer,Indie,2D,Hack and Slash,Fast-Paced,Violent,Difficult,Singleplayer,Time Manipulation,Ninja,Gore,Retro,Noir,Sci-fi"
Army of Ruin,https://store.steampowered.com/app/1918040/Army_of_Ruin/?snr=1_7_7_7000_150_33,"Bullet Hell,Roguelite,Top-Down,Shoot 'Em Up,3D,Casual,Action Roguelike,Action,Shooter,Medieval,Stylized,Cartoony,Colorful,Family Friendly,Procedural Generation,Fantasy,Magic,Zombies,PvE,Indie"
Dungeon Defenders,https://store.steampowered.com/app/65800/Dungeon_Defenders/?snr=1_7_7_7000_150_33,"Multiplayer,Online Co-Op,Tower Defense,Singleplayer,Strategy,Survival,Action RPG,Character Customization,Family Friendly,Funny,Tactical,Building,Fantasy,PvE,Strategy RPG,Moddable,RPG,3D,Third Person,Team-Based"
DRAGON BALL XENOVERSE 2,https://store.steampowered.com/app/454650/DRAGON_BALL_XENOVERSE_2/?snr=1_7_7_7000_150_33,"Anime,Fighting,Character Customization,Action,Multiplayer,Adventure,Massively Multiplayer,Co-op,RPG,Singleplayer,Online Co-Op,Third Person,Open World,Story Rich,MMORPG,Beat 'em up,Great Soundtrack,Moddable,Casual,Dragons"
"Good Pizza, Great Pizza - Cooking Simulator Game",https://store.steampowered.com/app/770810/Good_Pizza_Great_Pizza__Cooking_Simulator_Game/?snr=1_7_7_7000_150_33,"Cooking,Simulation,Management,Cozy,Indie,Casual,Singleplayer,Funny,Multiple Endings,Story Rich,Memes,Cartoony,Early Access,Colorful,2D,Family Friendly,Cute,Time Management,Job Simulator,Choices Matter"
ShellShock Live,https://store.steampowered.com/app/326460/ShellShock_Live/?snr=1_7_7_7000_150_33,"Tanks,Multiplayer,Strategy,2D,Action,Turn-Based,Shooter,Casual,Early Access,Online Co-Op,Massively Multiplayer,Indie,Colorful,Funny,Turn-Based Strategy,Co-op,Singleplayer,Physics,Great Soundtrack,Family Friendly"
Scoot,https://store.steampowered.com/app/1494840/Scoot/?snr=1_7_7_7000_150_33,"Action,Sports,3D,Realistic,Family Friendly,Relaxing,Simulation,Physics,Early Access,Singleplayer,Indie"
Continent of the Ninth Golden,https://store.steampowered.com/app/2356310/Continent_of_the_Ninth_Golden/?snr=1_7_7_7000_150_34,"RPG,Action,Adventure,3D Fighter,MMORPG,Action-Adventure,Action RPG,Party-Based RPG,3D Platformer,Action RTS,Combat Racing,CRPG,3D,3D Vision,Third Person,Drama,Fantasy,Magic,PvP,Combat"
Miss Neko 3,https://store.steampowered.com/app/2022180/Miss_Neko_3/?snr=1_7_7_7000_150_33,"Nudity,Sexual Content,Hentai,NSFW,Anime,Mature,Cats,FPS,Casual,Match 3,Cute,Singleplayer,Romance,Relaxing,Psychological Horror,Cyberpunk,2D Platformer,Action-Adventure,Puzzle,Horror"
Home Sweet Home,https://store.steampowered.com/app/617160/Home_Sweet_Home/?snr=1_7_7_7000_150_34,"Horror,Adventure,Indie,Survival Horror,Multiplayer,Singleplayer,First-Person,Psychological Horror,VR,Gore,Atmospheric,Puzzle,Story Rich,Walking Simulator,Dark,Action,Episodic,Dating Sim,Nudity,Co-op"
Milk inside a bag of milk inside a bag of milk,https://store.steampowered.com/app/1392820/Milk_inside_a_bag_of_milk_inside_a_bag_of_milk/?snr=1_7_7_7000_150_34,"Visual Novel,Psychological Horror,Horror,Experimental,Abstract,Adventure,Interactive Fiction,Psychological,Text-Based,Anime,Drama,Retro,Philosophical,Emotional,Pixel Graphics,Story Rich,Singleplayer,Indie,LGBTQ+,Perma Death"
Men of War: Assault Squad 2,https://store.steampowered.com/app/244450/Men_of_War_Assault_Squad_2/?snr=1_7_7_7000_150_34,"Strategy,World War II,War,Simulation,RTS,Action,Tactical,Military,Multiplayer,Real Time Tactics,Realistic,Tanks,Historical,Co-op,Singleplayer,Destruction,Atmospheric,Difficult,Classic,Adventure"
Growbot,https://store.steampowered.com/app/661680/Growbot/?snr=1_7_7_7000_150_34,"Adventure,Indie,Point & Click,Cute,2D,Puzzle,Story Rich,Atmospheric,Singleplayer,Great Soundtrack,Funny,Exploration,Hand-drawn,Sci-fi,Female Protagonist,Robots"
Omega Strikers,https://store.steampowered.com/app/1869590/Omega_Strikers/?snr=1_7_7_7000_150_34,"Action,PvP,Strategy,Multiplayer,Anime,Team-Based,eSports,Sci-fi,Free to Play,Online Co-Op,Fantasy,Cartoony,Combat,Character Customization,3D Fighter,3D,Co-op,MOBA,Colorful,Competitive"
Farming Simulator 15,https://store.steampowered.com/app/313160/Farming_Simulator_15/?snr=1_7_7_7000_150_34,"Farming Sim,Automobile Sim,Simulation,Multiplayer,Open World,Agriculture,Moddable,Singleplayer,Realistic,Co-op,Relaxing,Driving,Economy,Physics,Management,Sandbox,Mod,Strategy,Online Co-Op,Family Friendly"
Onmyoji,https://store.steampowered.com/app/551170/Onmyoji/?snr=1_7_7_7000_150_34,"RPG,Free to Play,Anime,Strategy,Turn-Based,Adventure,Multiplayer,Fantasy,Early Access,PvP,Mythology"
Hellsplit: Arena,https://store.steampowered.com/app/1039880/Hellsplit_Arena/?snr=1_7_7_7000_150_34,"VR,Action,Gore,RPG,Swordplay,Dark Fantasy,Fantasy,First-Person,Horror,Medieval,Violent,Singleplayer,Sandbox,Souls-like,FPS,Zombies,Funny,Multiplayer"
Into the Breach,https://store.steampowered.com/app/590380/Into_the_Breach/?snr=1_7_7_7000_150_34,"Strategy,Turn-Based Strategy,Indie,Pixel Graphics,Turn-Based Tactics,Mechs,Roguelike,Turn-Based,Puzzle,Sci-fi,Roguelite,Singleplayer,Tactical,Turn-Based Combat,RPG,Isometric,Simulation,Replay Value,Procedural Generation,Great Soundtrack"
No More Heroes 3,https://store.steampowered.com/app/1744330/No_More_Heroes_3/?snr=1_7_7_7000_150_34,"Action,Hack and Slash,Comedy,Assassin,Beat 'em up,Anime,Funny,Aliens,Stylized,Violent,Motorbike,Gore,3D,Third Person,Cats,Singleplayer,Combat,Character Action Game,Great Soundtrack,Sexual Content"
Rusted Warfare - RTS,https://store.steampowered.com/app/647960/Rusted_Warfare__RTS/?snr=1_7_7_7000_150_34,"RTS,Strategy,Base Building,Multiplayer,Moddable,Indie,2D,Singleplayer,Sandbox,Real-Time,Pixel Graphics,Co-op,Real-Time with Pause,Robots,Retro,Mechs,Action,War,Tower Defense,Mod"
The Legend of Heroes: Trails from Zero,https://store.steampowered.com/app/1668510/The_Legend_of_Heroes_Trails_from_Zero/?snr=1_7_7_7000_150_34,"RPG,JRPG,Story Rich,Turn-Based Combat,Anime,Great Soundtrack,Singleplayer,Fantasy"
The Guild 3,https://store.steampowered.com/app/311260/The_Guild_3/?snr=1_7_7_7000_150_34,"Life Sim,Economy,Medieval,Simulation,Strategy,RPG,Multiplayer,Open World,Sandbox,Building,Singleplayer,Politics,Survival,Management,Resource Management,Trading,Historical,Early Access,RTS,Adventure"
Shadowrun: Hong Kong - Extended Edition,https://store.steampowered.com/app/346940/Shadowrun_Hong_Kong__Extended_Edition/?snr=1_7_7_7000_150_34,"RPG,Cyberpunk,Turn-Based,Story Rich,Isometric,Strategy,Indie,Adventure,Turn-Based Tactics,Singleplayer,CRPG,Turn-Based Combat,Atmospheric,Sci-fi,Kickstarter,Tactical,Great Soundtrack,Fantasy,Female Protagonist,Action"
Among Us VR,https://store.steampowered.com/app/1849900/Among_Us_VR/?snr=1_7_7_7000_150_34,"VR,Multiplayer,Horror,Social Deduction,Psychological,Party Game,Casual,3D,Funny,Party,Colorful,Space,Strategy,Sci-fi,Survival,Cartoony,Minigames,Conversation,World War II,LGBTQ+"
Wobbledogs,https://store.steampowered.com/app/1424330/Wobbledogs/?snr=1_7_7_7000_150_34,"Wholesome,Dog,Sandbox,Cute,Colorful,Simulation,Family Friendly,Life Sim,Funny,Physics,Casual,Experimental,Artificial Intelligence,3D,Singleplayer,Indie,Procedural Generation,Stylized,Great Soundtrack,Early Access"
Biped,https://store.steampowered.com/app/1071870/Biped/?snr=1_7_7_7000_150_34,"Level Editor,Funny,Indie,Physics,Parkour,Open World,Comedy,Action-Adventure,Co-op,Puzzle,Adventure,Sandbox,Action,Atmospheric,Puzzle Platformer,Local Multiplayer,Multiplayer,Casual,Futuristic,Singleplayer"
ATOM RPG Trudograd,https://store.steampowered.com/app/1139940/ATOM_RPG_Trudograd/?snr=1_7_7_7000_150_34,"CRPG,Survival,Open World,RPG,Sandbox,Post-apocalyptic,Immersive Sim,Story Rich,Isometric,Turn-Based Combat,Replay Value,Exploration,Turn-Based,Singleplayer,Tactical,Atmospheric,Choices Matter,Turn-Based Strategy,Adventure,Dystopian"
Rusty Lake Paradise,https://store.steampowered.com/app/744190/Rusty_Lake_Paradise/?snr=1_7_7_7000_150_35,"Puzzle,Point & Click,Indie,Adventure,Psychological Horror,Horror,Atmospheric,Singleplayer,2D,Mystery,Story Rich,Escape Room,Surreal,Hand-drawn,Dark,Gore,Hidden Object"
Creaks,https://store.steampowered.com/app/956030/Creaks/?snr=1_7_7_7000_150_34,"Puzzle,Hand-drawn,Atmospheric,Surreal,2D,Puzzle Platformer,Stylized,Cartoon,Relaxing,Mystery,Supernatural,Singleplayer,Story Rich,Adventure,Platformer,Linear,Indie,Funny,Casual,2D Platformer"
DeadPoly,https://store.steampowered.com/app/1621070/DeadPoly/?snr=1_7_7_7000_150_35,"Survival,Zombies,Open World,Open World Survival Craft,Multiplayer,Post-apocalyptic,Third-Person Shooter,Online Co-Op,Singleplayer,PvP,Loot,Action,PvE,Crafting,Sandbox,Base Building,Building,Looter Shooter,Shooter,Early Access"
Who's Your Daddy?!,https://store.steampowered.com/app/427730/Whos_Your_Daddy/?snr=1_7_7_7000_150_35,"Funny,Multiplayer,First-Person,Comedy,Simulation,Online Co-Op,Strategy,Dark Humor,Co-op,Casual,Indie,Split Screen,Action,Early Access,Difficult,Survival,Third Person,Sandbox,Adventure,Singleplayer"
Embr,https://store.steampowered.com/app/1062830/Embr/?snr=1_7_7_7000_150_35,"Action,Simulation,Strategy,Casual,Co-op,Multiplayer,Co-op Campaign,Funny,Singleplayer,Indie,Online Co-Op,First-Person,Replay Value,Controller,Colorful,Character Customization,Cartoony,Early Access,Stylized,3D"
Gravity Circuit,https://store.steampowered.com/app/858710/Gravity_Circuit/?snr=1_7_7_7000_150_35,"Action,Indie,Platformer,2D,Pixel Graphics,Singleplayer,Robots,Controller,2D Platformer,Fast-Paced,Retro,Side Scroller,Metroidvania,Beat 'em up,Superhero,Great Soundtrack,Sci-fi,Soundtrack,Level Editor"
GET EVEN,https://store.steampowered.com/app/299950/GET_EVEN/?snr=1_7_7_7000_150_35,"Action,Psychological Horror,Mystery,FPS,Story Rich,Indie,First-Person,Thriller,Horror,Detective,Psychological,Dark,Shooter,Great Soundtrack,Exploration,Adventure,Mature,Walking Simulator,Drama,Psychedelic"
Across the Obelisk,https://store.steampowered.com/app/1385380/Across_the_Obelisk/?snr=1_7_7_7000_150_35,"Co-op,Roguelike Deckbuilder,Card Game,Card Battler,Roguelike,Deckbuilding,RPG,Roguelite,Turn-Based,Difficult,Turn-Based Combat,Fantasy,Choices Matter,Replay Value,Singleplayer,Turn-Based Tactics,Procedural Generation,2D,Strategy,Turn-Based Strategy"
Oxygen,https://store.steampowered.com/app/2061430/Oxygen/?snr=1_7_7_7000_150_35,"Strategy,Base Building,Simulation,City Builder,Survival,Resource Management,Colony Sim,Sandbox,3D,Realistic,Building,Crafting,Economy,Management,Post-apocalyptic,Indie,Open World,Singleplayer,Real Time Tactics,Atmospheric"
Tyranny,https://store.steampowered.com/app/362960/Tyranny/?snr=1_7_7_7000_150_35,"RPG,Choices Matter,Story Rich,Isometric,CRPG,Dark Fantasy,Adventure,Singleplayer,Villain Protagonist,Fantasy,Real-Time with Pause,Character Customization,Atmospheric,Party-Based RPG,Open World,Great Soundtrack,Turn-Based,Strategy,Female Protagonist,Action"
shapez,https://store.steampowered.com/app/1318690/shapez/?snr=1_7_7_7000_150_35,"Automation,Base Building,Resource Management,Sandbox,Crafting,Strategy,Singleplayer,Management,Open World,Building,2D,Casual,Moddable,Puzzle,Simulation,Abstract,Idler,Logic,Family Friendly,Indie"
Hue,https://store.steampowered.com/app/383270/Hue/?snr=1_7_7_7000_150_35,"Indie,Adventure,Puzzle,Platformer,Puzzle Platformer,Great Soundtrack,Colorful,2D,Singleplayer,Narration,Metroidvania,Side Scroller,Multiplayer"
Idol Manager,https://store.steampowered.com/app/821880/Idol_Manager/?snr=1_7_7_7000_150_35,"Management,Simulation,Anime,Sexual Content,Strategy,Indie,Visual Novel,Economy,Moddable,Romance,Cute,Replay Value,Mature,Nudity,Singleplayer,Comedy,Hentai,Nonlinear,Point & Click,Dark Comedy"
Stone Story RPG,https://store.steampowered.com/app/603390/Stone_Story_RPG/?snr=1_7_7_7000_150_35,"RPG,Adventure,Casual,Indie,Programming,Early Access,Retro,Logic,Idler,Great Soundtrack,Text-Based,Clicker,Puzzle,Minimalist"
Kingspray Graffiti VR,https://store.steampowered.com/app/471660/Kingspray_Graffiti_VR/?snr=1_7_7_7000_150_35,"Simulation,VR,Multiplayer,First-Person,Casual"
Sea Dogs: To Each His Own - Pirate Open World RPG,https://store.steampowered.com/app/223330/Sea_Dogs_To_Each_His_Own__Pirate_Open_World_RPG/?snr=1_7_7_7000_150_35,"Pirates,Naval,RPG,Sandbox,Naval Combat,Sailing,Action RPG,Third Person,Character Customization,3D,Historical,Romance,Open World,Choices Matter,Action,Story Rich,Singleplayer,Multiple Endings,Replay Value,Adventure"
,https://store.steampowered.com/agecheck/app/341940/?snr=1_7_7_7000_150_35,"Gore,Violent,Mature"
Inout,https://store.steampowered.com/app/2072640/Inout/?snr=1_7_7_7000_150_36,"Early Access,Horror,Online Co-Op,Multiplayer,Violent,Survival Horror,Co-op,Gore,Psychological Horror,First-Person,Survival,Dark,Singleplayer,Stealth,Puzzle,Action,Atmospheric,Difficult,Controller,Cinematic"
Baldur's Gate: Enhanced Edition,https://store.steampowered.com/app/228280/Baldurs_Gate_Enhanced_Edition/?snr=1_7_7_7000_150_36,"RPG,Fantasy,Dungeons & Dragons,Isometric,CRPG,Party-Based RPG,Real-Time with Pause,Singleplayer,Story Rich,Character Customization,Adventure,Old School,Co-op,Multiplayer,Magic,Online Co-Op,Action-Adventure,Remake,Atmospheric,Strategy"
Deponia Doomsday,https://store.steampowered.com/app/421050/Deponia_Doomsday/?snr=1_7_7_7000_150_36,"Adventure,Point & Click,Comedy,Singleplayer,Indie,Story Rich,Time Travel,Puzzle,Funny,2D,Great Soundtrack,Steampunk,Hand-drawn,Dark Humor,Escape Room,Classic,Cult Classic,Retro"
Nickelodeon Kart Racers 2: Grand Prix,https://store.steampowered.com/app/1383960/Nickelodeon_Kart_Racers_2_Grand_Prix/?snr=1_7_7_7000_150_36,"Racing,Action,Casual,Arcade,Action-Adventure,Combat Racing,3D,Cartoon,Cartoony,Colorful,Cute,Family Friendly,Funny,Memes,PvP,Combat,Driving,Inventory Management,PvE,Vehicular Combat"
TT Isle Of Man: Ride on the Edge 3,https://store.steampowered.com/app/1924170/TT_Isle_Of_Man_Ride_on_the_Edge_3/?snr=1_7_7_7000_150_36,"Racing,Simulation,Motorbike,Realistic,Physics,Artificial Intelligence,eSports,Driving,Singleplayer,Multiplayer,Atmospheric,Exploration,Sports,Third Person,First-Person,Action,Automobile Sim"
Sumerians,https://store.steampowered.com/app/1079510/Sumerians/?snr=1_7_7_7000_150_36,"Simulation,Strategy,City Builder,Early Access,Historical,Base Building,Resource Management,Management,Economy,Sandbox,Building,Real-Time,Indie,Singleplayer,Agriculture,Realistic,Relaxing,Replay Value,Top-Down,Real-Time with Pause"
,https://store.steampowered.com/sub/469/?snr=1_7_7_7000_150_36,
Infinite Lagrange,https://store.steampowered.com/app/1755920/Infinite_Lagrange/?snr=1_7_7_7000_150_36,"Strategy,Massively Multiplayer,Simulation,Space,3D,Base Building,Multiplayer,Space Sim,MOBA,Free to Play"
,https://store.steampowered.com/sub/94174/?snr=1_7_7_7000_150_36,
Rec Room,https://store.steampowered.com/app/471710/Rec_Room/?snr=1_7_7_7000_150_36,"Free to Play,VR,Multiplayer,Online Co-Op,Funny,Massively Multiplayer,First-Person,Casual,Adventure,Co-op,Sports,Sandbox,Family Friendly,Action,Simulation,Horror,Character Customization,3D,Action-Adventure,Singleplayer"
,https://store.steampowered.com/agecheck/app/335300/?snr=1_7_7_7000_150_36,
Townscaper,https://store.steampowered.com/app/1291340/Townscaper/?snr=1_7_7_7000_150_36,"Controller,City Builder,Sandbox,Singleplayer,Relaxing,Base Building,Indie,Building,Simulation,Minimalist,Casual,Procedural Generation,Open World,Colorful,Cute,Stylized,Family Friendly,Atmospheric,Colony Sim,Cartoony"
Space Rangers HD: A War Apart,https://store.steampowered.com/app/214730/Space_Rangers_HD_A_War_Apart/?snr=1_7_7_7000_150_36,"Space,RPG,Strategy,Adventure,Simulation,Classic,Open World,Sci-fi,Action,Turn-Based,Atmospheric,Comedy,Nostalgia,Sandbox,Replay Value,Singleplayer,RTS,Arcade,2D,Procedural Generation"
